"NBa7we src","d4r55","RfnDt","RfnDt 2","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","nM6d2c","DZSIDd","wiI7pd 2","znYl0 2"
"https://lh3.googleusercontent.com/a/ACg8ocJis6vI1wSGN-n_JJ5Ch4dzCE9TopCuKa0w4-ROlafy=w54-h54-p-rp-mo-br100","Jo O","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","8 months ago","Was around the area so visited the shops nearby. Did a quick search of ice cream shops and was very surprised by the welcome. You will see a friendly couple, uncle will let you try flavours you want before you get 👍🏻👍🏻 HANDMADE , dense …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","8 months ago","You are most Welcome, Jo. I knows, a few taster and getting fed😂so come hungry and prepare your tasting sessions 🤠🤠🤠😂👍🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocIFVbAZLwqqgrr2WlPDnLATFd3yQAdmktIyOlXVfRC1=w54-h54-p-rp-mo-br100","Hugbert (ChickenOnDrugs)","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","The most exquisite and authentic gelato. Uncle and aunty were so nice and cute, super fast turnover of tables and croffle was amazing as well.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hi Hugbert, many thanks to your 5-Star Review and Patronage. We had only 8 Tables and 22 seats, many kind customers were kind to clear their tables to allows other awaiting customer opportunity too👍🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXFm0fenyIfnof2iUr8ciIRhcoqJAqTwR1CVgk0fa1DTw=w54-h54-p-rp-mo-br100","ang zw","15 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Good quiet chill place. If you’re looking pistachio ice cream / gelato, this is the place. The rest of the reviews speaks for itself.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a month ago","Thank you, Mr Ang👍
Appreciated your patronage and taking your valuable time in writing Freshio Gelato a 5-Star Review.
🥂🧑‍🏭🤠🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLYVKRugT-AvJUEtProQm8-FxBJQ23eAFx_uzuf2-Gt=w54-h54-p-rp-mo-ba2-br100","Gan Daryl","· 22 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","Must have tried all the ice creams before I actually selected my flavour - the uncle just kept offering us more samples without us asking 😂 if your own grandparents were to set up an ice cream shop, this is what it’d be like. Warm, inviting and wholesome with nice fresh ice cream 😊 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","6 months ago","Hi Daryl, Welcome to Ah Gong Gelato Shop😂🤠🧑‍🏭👍🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocKV01-q8XaZx_jzGgPj5iSey4pIPJx1HA5CQkpWqMqT=w54-h54-p-rp-mo-ba3-br100","Kelly H","· 27 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","Went here this evening and it was a great experience. Really friendly service, my husband and I were offered samples as soon as we arrived, before deciding on what flavours we wanted. The samples as well as our chosen flavours were all delicious! The atmosphere is nice too, we will definitely be returning soon.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","Hey Hello Kelly, thanking you for your 5-Stars and appreciated your time to write a good review. The Gelato is always fresh here, that's why everything taste authentic and original. Service is an important part of Freshio Gelato business. Everyone feels at home and relax, have a great time, you spend time and monies here. Thank you","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXGfXdN6Z9iwvdW361V9VoHFcZQMiMOnUsWvP-LbvQUAw=w54-h54-p-rp-mo-br100","grace thng","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Best ice cream ever! We had the bourbon dark choc and the pistachio. Both were really good and flavourful! The uncle was really friendly and let us sample many of their flavours. He was also very generous with the ice cream scoops. Definitely will be back again!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Everything's Good Grace. You Happy, We're Happy, Everybody's Happy. We are Home Made Gelato, lower cost, and we put the profit into better quality ingredients, flavour, generous scoop. This basics always brings back the Customers! Of course, put Love, Passion and Food Safety to the Gelato, naturally Everybody WINS. Thank you","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVCG8v4q4mBjSDHMCGlDQuZ5n1cU9Ylmao-tSBPCLlkhls=w54-h54-p-rp-mo-ba3-br100","RYO KISHIMOTO","· 30 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Did we expect this great?? The day we out from SHN and grateful to experienced Singaporean uncle and aunty family running gelateria in singapore. Kind offering all variety of different tastes and flavor my daughter got Pistachio and fresh …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a year ago","Oh Hello Ryo San & Family, your verbal English conversation is really impressive. You are well travelled and very multi-culture person. Very honored to have you visit our small Confectionery for an Italian Gelato experience. I'm glad you have us a high Star rating for our shop made fresh gelato, something different from the factory produced frozen gelato. On your next visit, we offer you our Italian kaffe made by our Traditional hand-lever machine. You will be amaze with the Napolitano fresh Expresso. A must try is our Affogato. Looking forward to seeing you guys again. Cheers,
Uncle KT & Aunty Stephanie","Like"
"https://lh3.googleusercontent.com/a/ACg8ocJ3AxPO44fck-nVFI5_Jml5dcgOlmOIyUaRYvOrU-fp=w54-h54-p-rp-mo-br100","Hillary Teo","4 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 weeks ago","AMAZING GELATO! Handmade by the sweetest couple you will meet, and they will feed you never ending samples 😂❤️ Pls support Freshio!!!! …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a week ago","Dearest Hillary, you are so sweet ❤️❤️❤️🤠🧑‍🏭🍨 Appreciated your support call out🙏🙏🙏
We are encouraged by you 🤠🧑‍🏭🍨","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLY9IWIaaOV_RW-pCh7zNu8uFfVyHbZkvGINJDkJYvW=w54-h54-p-rp-mo-br100","Samantha Chee","6 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","I visited this ice cream shop with my boyfriend on Sunday after dinner. It was our first time here and we were blown away by the quality of the service and gelato! Uncle was super friendly and let us try many different flavours before we …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hello Samantha, so happy to make your Sunday evening a happy and sweet experience. Do come back and try our Unique Sicilian Panini. A brioche bun split into 2 and sandwich a frozen scoop of gelato, it's then send to the hot Panini press to seal the sides. It's hot and crispy outside and frozen inside 😍 sensational bites. Lol, Cheers","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUHdnht4xjLwSar3WRInWRpEsLLQex9fP_iOU0f8-hfEjeq=w54-h54-p-rp-mo-ba4-br100","Stephanie Ho","· 245 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","GELATO SO GOOD
UNCLE AND AUNTY SO FRIENDLY
IM COMINg back ❤️❤️❤️","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","6 months ago","Hi Stephanie, you so sweet 😄😄😄🎉🌈we are very happy to serve you! Thanks for your 5-Star and generous patronage 🎉🌈🤠🧑‍🏭",""
"https://lh3.googleusercontent.com/a-/ALV-UjW-1XYQoCP6Kju2vWN7WjJv_2yLiFG-btx6gpzo0cBD9RN0=w54-h54-p-rp-mo-ba4-br100","Victoria Clarke","· 58 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","The second we walked through the door, the owner was offering us lots of different flavours to try! He was so friendly. We had French crossiant flavour and salted caramel and they tasted great! You have to visit!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","7 months ago","Hi Victoria, thanks for your 5-Star review and rating 👍All products are churn in-store only to maintain our customers expectations. 
We appreciated your patronage and time in writing us an encouraging review.
kind regards
🧑‍🏭🤠🙏👍","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUcYQoEXqza2Trz9a1R8y8jVkohpYDWwuCddGNm1WUwGqY=w54-h54-p-rp-mo-br100","Jie Ling","4 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","My first time here, I'm so thankful my fren brought me here,now the only gelato I wanna eat is from you guys, totally coming back again,love the service provided by them!!!!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 months ago","Hi Jie Ling, Yes Thankful to both You and your friend. Also very much Appreciated for your 5-Star Review and Patronage 🙏🙏🙏
Wishing You and your kind friend that brings you here👍
🧑‍🏭🤠🥂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjWA-7eYys_lgSPoHaLTO3yOHZ_OcsGLAQSzhlGvXYmx4IQ=w54-h54-p-rp-mo-br100","Diana Hue","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","The gelatos here are sooo good 😭😭 The uncle and auntie that owns the place is extremely nice! They give free samples of their flavours 😍😍😍 Recommend! slay/10! …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","5 months ago","Hi Diana, Thank you for your patronage and time in writing us this 5-Star Review. Appreciated and kind regards,
🙏🤠🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLvsIAL1Rf8aLD9x7JFDQOuoJgc03pHR5zdmxCCJ-Wb=w54-h54-p-rp-mo-ba5-br100","Ariel Jiang","· 156 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Quaint and cosy spot run by an old couple with warm and friendly service. Uncle is happy to offer you samples before u buy.. my favourites are the pistachio and coconut flavours","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a year ago","Absolutely Ariel, Uncle KT Principle 1st Visit: Make Friend, Free Sampling and Feedback (you may buy if it suits you), 2nd Visit: Come back as Customer, enjoy Uncle's Gelato, 3rd Visit: As Customers and Bring Friends 4th Visits: Redeem your Free Gelato with Uncle Freshio Gelato Friends Card. Thank you Ariel! Stay Safe, Happy and Seeing You Again, Cheers","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjWUIzFUbged02N9d2ELQK_KCpHG8KR15sxOahYVnC7nAq8=w54-h54-p-rp-mo-br100","Josh Tan","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Wow - gelato made freshly right in front of you. Haven’t seen this in Singapore. Yuzu flavor of the week is incredible, and so were pistachio, hazelnut, and whiskey chocolate that I tried. And they have croffles!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a year ago","Hi Josh, thanks for your visit and support. Come back and try out our Panini Gelato, the 1st in Singapore. Cheers","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjUTu-tVGURhqK86BJBgHsdZTDRiq9XgKK4I29X-_oFuOvc7=w54-h54-p-rp-mo-ba4-br100","Melvin Seetoh","· 65 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Saw this 5 star gelato on Google maps and my god it really lived up to that. Smooth creamy gelato, amazing pastry options both of which my wife and I shared were truly top notch!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a year ago","Wonderful Supportive Couple, his friend also bought Pintssss for Parents👨‍👩‍👧filial piety(孝顺)Gal👍. Appreciated your time and kind comments, always looking out for your visit again. Thanks 🙏","Like"
"https://lh3.googleusercontent.com/a/ACg8ocLBfHEIHr55WYj_U9F3V4M47_1qpp__DX5OH3XADOGx=w54-h54-p-rp-mo-ba2-br100","Kai Jun Chiang (Jay)","· 16 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","👩🏻‍❤️‍👨🏻 Came for the friendly old couple 👩🏻‍❤️‍👨🏻
🍨 Stayed for the ice cream 🍨
🥞 Found your pancake secret recipe 🥞
📧 Looking forward to your reFreshio reply 📧 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","6 months ago","Hi Jay, Thank you so much for your kind patience Q up, your 5-Star Rating, your supportive Patronage and your time in writing us A Great Review. Thanking you so much. Appreciated 🤠🧑‍🏭🥂","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjXpgCoHV-SXCsBzztwh3_K-tKe_arco3WIFJhagiAnG4w=w54-h54-p-rp-mo-br100","Wendy Wong","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","Interesring flavours i.e Butter Sea Salt Caramel & Turkish Hazelnut.
Uncle is very generous to offer multiple flavours for trying before you can make up yr mind on which one to have (spoilt for choice!). …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","6 months ago","Dear Wendy, it's so kind of you to look us up at our new location here. 
And taking time in writing us a 5-Star Review, Patronage and A Wonderful Encouragement. We are so happy to seeing you again with your partner. Appreciated, and wishes you all Success & Happiness 🤠🧑‍🏭🥂","Like"
"https://lh3.googleusercontent.com/a/ACg8ocJXkD4vPwxdlQTnDLTbyZvEImMpBZQOrU0CnuVeUMk8=w54-h54-p-rp-mo-br100","Jeslyn Ong","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Uncle was very friendly and generous with the tasting! Ice cream flavours are good! :)","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hi Jeslyn, appreciated your patronage and time in writing us A 5-Star Review. Most encouraging 👍🤠🧑‍🏭🙋","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXZgNiagnpXKI3BTZ7fSIhrMI-1fpO5CgGTanL5iirSrak=w54-h54-p-rp-mo-br100","kayeleigh","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","very cute uncle and aunty, super nice and let my friend and i sample the flavours of the day! super super affordable 👍🏼👍🏼👍🏼👍🏼👍🏼 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a month ago","Hello Kay, Glad to make your Happy Day altogether. Thanks for your patronage and time in writing this wonderful 5-Star Review
🙏🤠🧑‍🏭❤️🥂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUrr_LTW6srx6h-kSvROpBJB0i7NoZKr-Ww_0CchEKvLIw=w54-h54-p-rp-mo-br100","Tan Yang Jie","10 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Fantastic gelato place - lovely ambience, generous samples, Uncle and Aunty were so sweet and kind. Made us feel at home! Will visit again 😊 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","5 months ago","Hey Yang Jie, thank you for your patronage, visit, support and encouraging 5-Star Review. 
Wishing you all the Best Yang Jie 🤠🧑‍🏭🥂🙏❤️","Share"
